2458849.500000000, A.D. 2020-Jan-01 00:00:00.0000,  1.712127709447231E-02,  9.832461589959328E-01,  2.777009999140959E-03,  1.596966862721255E+02,  3.043574361359509E+02,  2.458853731945474E+06,  9.850567216484872E-01,  3.558312936655853E+02,  3.556855647315350E+02,  1.000373836651300E+00,  1.017501514306667E+00,  3.654611882628869E+02,
2458850.500000000, A.D. 2020-Jan-02 00:00:00.0000,  1.695943466056059E-02,  9.832439990719378E-01,  2.584137209596875E-03,  1.679815455884476E+02,  2.962007192057197E+02,  2.458853857936329E+06,  9.853032799266073E-01,  3.566914143216636E+02,  3.565768303335399E+02,  1.000206943375148E+00,  1.017169887678358E+00,  3.653697367442190E+02,
2458851.500000000, A.D. 2020-Jan-03 00:00:00.0000,  1.678893586321164E-02,  9.832431954096595E-01,  2.441705276219444E-03,  1.777051741229056E+02,  2.865448874072328E+02,  2.458853924683654E+06,  9.855608362394515E-01,  3.576103267506498E+02,  3.575283934090612E+02,  1.000032679934190E+00,  1.016822164458721E+00,  3.652742547823141E+02,
2458852.500000000, A.D. 2020-Jan-04 00:00:00.0000,  1.661527084204878E-02,  9.832432420441123E-01,  2.368840644792655E-03,  1.882829976452030E+02,  2.759695795680111E+02,  2.458853927316215E+06,  9.858218977281440E-01,  3.585929204200603E+02,  3.585451766605630E+02,  9.998561223195321E-01,  1.016469002594952E+00,  3.651775242867203E+02,
2458853.500000000, A.D. 2020-Jan-05 00:00:00.0000,  1.644427695336321E-02,  9.832435320503016E-01,  2.370510106574979E-03,  1.987619931962498E+02,  2.654239970687703E+02,  2.458853862061348E+06,  9.860785991478683E-01,  3.596429790530276E+02,  3.596309910215191E+02,  9.996825894161157E-01,  1.016121646781930E+00,  3.650824592594326E+02,
2458854.500000000, A.D. 2020-Jan-06 00:00:00.0000,  1.628239830486289E-02,  9.832433678356164E-01,  2.433956786513582E-03,  2.081485211251483E+02,  2.558996931845386E+02,  2.458853726858258E+06,  9.863222970721819E-01,  7.625669387816008E-01,  7.879144626065873E-01,  9.995179166676460E-01,  1.015792465499676E+00,  3.649922556436480E+02,
2458855.500000000, A.D. 2020-Jan-07 00:00:00.0000,  1.613685333293050E-02,  9.832419904715225E-01,  2.532556325169075E-03,  2.157572996373999E+02,  2.480827371770008E+02,  2.458853522480339E+06,  9.865432736685819E-01,  1.950908720261348E+00,  2.015153661058008E+00,  9.993686558972648E-01,  1.015495321323007E+00,  3.649105007439724E+02,
2458856.500000000, A.D. 2020-Jan-08 00:00:00.0000,  1.601558647523583E-02,  9.832386463240808E-01,  2.634172456304433E-03,  2.212807237229052E+02,  2.422859785217133E+02,  2.458853254094562E+06,  9.867307091025500E-01,  3.202834573930343E+00,  3.307461224854080E+00,  9.992420944982124E-01,  1.015245542672344E+00,  3.648411837992016E+02,
2458857.500000000, A.D. 2020-Jan-09 00:00:00.0000,  1.592686918577051E-02,  9.832327060730630E-01,  2.709043470996660E-03,  2.246277526132052E+02,  2.386118669196180E+02,  2.458852932941840E+06,  9.868731027583684E-01,  4.507106856635668E+00,  4.653428562478737E+00,  9.991459732870960E-01,  1.015059240501129E+00,  3.647885417018448E+02,
2458858.500000000, A.D. 2020-Jan-10 00:00:00.0000,  1.587846108963893E-02,  9.832238343956660E-01,  2.735795882634546E-03,  2.257349228763905E+02,  2.371426197271381E+02,  2.458852577495866E+06,  9.869592803236776E-01,  5.845270418119044E+00,  6.034305491457815E+00,  9.990878113330502E-01,  1.014951788270435E+00,  3.647566897409753E+02,
2458859.500000000, A.D. 2020-Jan-11 00:00:00.0000,  1.587638138613935E-02,  9.832121754389316E-01,  2.706684503742109E-03,  2.244503689087477E+02,  2.380559750883768E+02,  2.458852213233111E+06,  9.869799640686019E-01,  7.191892921850861E+00,  7.424226355105993E+00,  9.990738529614677E-01,  1.014935530484004E+00,  3.647490456807059E+02,
2458860.500000000, A.D. 2020-Jan-12 00:00:00.0000,  1.592355779275222E-02,  9.831984822065445E-01,  2.632620304603801E-03,  2.205152056512435E+02,  2.416414851351805E+02,  2.458851870334592E+06,  9.869296123563314E-01,  8.516872335506461E+00,  8.792533310658392E+00,  9.991078335350313E-01,  1.015017184863518E+00,  3.647676546460963E+02,
2458861.500000000, A.D. 2020-Jan-13 00:00:00.0000,  1.601880245493015E-02,  9.831841079797218E-01,  2.546362419795760E-03,  2.136950294498581E+02,  2.481646955407672E+02,  2.458851579423519E+06,  9.868079750269000E-01,  9.789703987933384E+00,  1.010809457541300E+01,  9.991899341498224E-01,  1.015195760319923E+00,  3.648126171560242E+02,
2458862.500000000, A.D. 2020-Jan-14 00:00:00.0000,  1.615654650993195E-02,  9.831708219223072E-01,  2.498910358776036E-03,  2.041503225513594E+02,  2.574916115758047E+02,  2.458851366511311E+06,  9.866207713098295E-01,  1.098453119775092E+01,  1.134443217007945E+01,  9.993163225659785E-01,  1.015461823209650E+00,  3.648818375494639E+02,
2458863.500000000, A.D. 2020-Jan-15 00:00:00.0000,  1.632748586615230E-02,  9.831604948543743E-01,  2.542136939116994E-03,  1.929047895023515E+02,  2.686162017798958E+02,  2.458851248907264E+06,  9.863791907323036E-01,  1.208422293825286E+01,  1.248388010771624E+01,  9.994794819697448E-01,  1.015798469085115E+00,  3.649712031462568E+02,
