2459234.500000000, A.D. 2021-Jan-20 00:00:00.0000,  1.915472673401012E-01,  7.457807931043053E-01,  2.043442970010778E+01,  3.561069633870014E+02,  3.342965459481186E+02,  2.459101038161717E+06,  1.112421137453778E+00,  1.484657699496890E+02,  1.579485696644656E+02,  9.224791542859955E-01,  1.099177515467685E+00,  3.236184461794788E+02,
2459241.500000000, A.D. 2021-Jan-27 00:00:00.0000,  1.915599210192410E-01,  7.457589617184015E-01,  2.043426972185664E+01,  3.561074193895373E+02,  3.342930860880095E+02,  2.459101037690953E+06,  1.112443867413225E+00,  1.562564343017198E+02,  1.634796084990457E+02,  9.224665885672286E-01,  1.099174215416056E+00,  3.236118338600859E+02,
2459248.500000000, A.D. 2021-Feb-03 00:00:00.0000,  1.915744652456603E-01,  7.457344029619398E-01,  2.043404015630809E+01,  3.561079588504052E+02,  3.342891146445994E+02,  2.459101036949787E+06,  1.112468799435502E+00,  1.640480424315072E+02,  1.689407731916248E+02,  9.224528059823714E-01,  1.099171209002803E+00,  3.236045812544802E+02,
2459255.500000000, A.D. 2021-Feb-10 00:00:00.0000,  1.915903375591910E-01,  7.457082361436718E-01,  2.043371417158123E+01,  3.561085871745119E+02,  3.342844828816247E+02,  2.459101035538793E+06,  1.112494590321718E+00,  1.718408774899379E+02,  1.743558141975622E+02,  9.224385491536251E-01,  1.099168862163579E+00,  3.235970791515427E+02,
2459262.500000000, A.D. 2021-Feb-17 00:00:00.0000,  1.916055332972127E-01,  7.456839996845032E-01,  2.043326774473482E+01,  3.561092832074417E+02,  3.342790244457796E+02,  2.459101032649429E+06,  1.112517459893137E+00,  1.796352467136433E+02,  1.797478768194428E+02,  9.224259076462230E-01,  1.099167815607943E+00,  3.235904270972788E+02,
2459269.500000000, A.D. 2021-Feb-24 00:00:00.0000,  1.916163728462488E-01,  7.456680208896062E-01,  2.043270192284554E+01,  3.561099784172480E+02,  3.342725658816570E+02,  2.459424613557179E+06,  1.112530843183890E+00,  1.874313834429287E+02,  1.851398401661184E+02,  9.224185100272736E-01,  1.099168999164941E+00,  3.235865344368666E+02,
2459276.500000000, A.D. 2021-Mar-03 00:00:00.0000,  1.916186251618482E-01,  7.456674883611748E-01,  2.043206966061816E+01,  3.561105628747273E+02,  3.342650741619751E+02,  2.459424604998319E+06,  1.112527385381337E+00,  1.952291334581837E+02,  1.905544896947911E+02,  9.224204213147129E-01,  1.099173354268251E+00,  3.235875401634307E+02,
2459283.500000000, A.D. 2021-Mar-10 00:00:00.0000,  1.916104112130554E-01,  7.456855067692189E-01,  2.043147059216591E+01,  3.561109443859726E+02,  3.342568195485298E+02,  2.459424598159065E+06,  1.112504017695462E+00,  2.030277311503150E+02,  1.960146147312367E+02,  9.224333379752966E-01,  1.099181169181374E+00,  3.235943369856185E+02,
2459290.500000000, A.D. 2021-Mar-17 00:00:00.0000,  1.915940069567189E-01,  7.457180778413862E-01,  2.043099322458079E+01,  3.561111152851248E+02,  3.342483132055580E+02,  2.459424593126105E+06,  1.112464992672068E+00,  2.108260914508275E+02,  2.015433135596683E+02,  9.224549103527752E-01,  1.099191742864164E+00,  3.236056886026620E+02,
2459297.500000000, A.D. 2021-Mar-24 00:00:00.0000,  1.915738599609112E-01,  7.457575308390508E-01,  2.043066687129476E+01,  3.561111417653712E+02,  3.342400273036682E+02,  2.459424589427722E+06,  1.112418298352732E+00,  2.186233950746156E+02,  2.071645916923453E+02,  9.224807238457085E-01,  1.099203916852366E+00,  3.236192721147141E+02,
2459304.500000000, A.D. 2021-Mar-31 00:00:00.0000,  1.915536051257816E-01,  7.457976222682252E-01,  2.043047197973794E+01,  3.561111028934482E+02,  3.342322049921832E+02,  2.459424586498247E+06,  1.112370403847752E+00,  2.264193334486494E+02,  2.129039324047773E+02,  9.225072026998891E-01,  1.099216783131553E+00,  3.236332059489712E+02,
2459311.500000000, A.D. 2021-Apr-07 00:00:00.0000,  1.915350952659910E-01,  7.458351871452907E-01,  2.043037363166328E+01,  3.561110548695067E+02,  3.342248767665894E+02,  2.459424583934034E+06,  1.112324566019466E+00,  2.342139621517161E+02,  2.187886450108314E+02,  9.225325462837204E-01,  1.099229905422150E+00,  3.236465425629194E+02,
2459318.500000000, A.D. 2021-Apr-14 00:00:00.0000,  1.915188786451256E-01,  7.458693233498664E-01,  2.043034132292558E+01,  3.561110297280420E+02,  3.342179508837116E+02,  2.459424581501035E+06,  1.112281670518940E+00,  2.420074908179010E+02,  2.248480951367559E+02,  9.225562646409340E-01,  1.099243205932001E+00,  3.236590240959743E+02,
2459325.500000000, A.D. 2021-Apr-21 00:00:00.0000,  1.915048709368032E-01,  7.459002604580768E-01,  2.043035382188652E+01,  3.561110454633047E+02,  3.342112767989177E+02,  2.459424579062693E+06,  1.112241376753022E+00,  2.498001669027876E+02,  2.311139144795502E+02,  9.225785458007041E-01,  1.099256831143331E+00,  3.236707494653291E+02,
2459332.500000000, A.D. 2021-Apr-28 00:00:00.0000,  1.914928447720010E-01,  7.459285460560219E-01,  2.043039742370933E+01,  3.561111144332629E+02,  3.342046908018263E+02,  2.459424576523493E+06,  1.112202928244509E+00,  2.575922209483374E+02,  2.376201564514397E+02,  9.225998078466850E-01,  1.099271069637348E+00,  3.236819386622375E+02,
