2458503.500000000, A.D. 2019-Jan-20 00:00:00.0000,  2.227026832035192E-01,  1.133313133409000E+00,  3.079323091757496E+01,  3.423534183703834E+02,  1.388752356161420E+02,  2.458516092383057E+06,  5.598348683706673E-01,  3.529503448887880E+02,  3.486521605316242E+02,  1.458017555084053E+00,  1.782721976759107E+00,  6.430467631423835E+02,
2458504.500000000, A.D. 2019-Jan-21 00:00:00.0000,  2.227041793585271E-01,  1.133312957807554E+00,  3.079323521076652E+01,  3.423534076230048E+02,  1.388754717443420E+02,  2.458516092625833E+06,  5.598333821172751E-01,  3.535100610721582E+02,  3.495493203827286E+02,  1.458020135593002E+00,  1.782727313378450E+00,  6.430484703118085E+02,
2458505.500000000, A.D. 2019-Jan-22 00:00:00.0000,  2.227056650065054E-01,  1.133312796416241E+00,  3.079323892709944E+01,  3.423533986137967E+02,  1.388757093464577E+02,  2.458516092872716E+06,  5.598318966867336E-01,  3.540697719761246E+02,  3.504474102210393E+02,  1.458022714684683E+00,  1.782732632953126E+00,  6.430501765451316E+02,
2458506.500000000, A.D. 2019-Jan-23 00:00:00.0000,  2.227071374267658E-01,  1.133312649392634E+00,  3.079324204766217E+01,  3.423533912864503E+02,  1.388759483182042E+02,  2.458516093123524E+06,  5.598304149016259E-01,  3.546294776772859E+02,  3.513463521265680E+02,  1.458025287458312E+00,  1.782737925523990E+00,  6.430518786001643E+02,
2458507.500000000, A.D. 2019-Jan-24 00:00:00.0000,  2.227085939769994E-01,  1.133312516865536E+00,  3.079324455703788E+01,  3.423533855781294E+02,  1.388761885435786E+02,  2.458516093378054E+06,  5.598289395211702E-01,  3.551891782769172E+02,  3.522460675708081E+02,  1.458027849123036E+00,  1.782743181380535E+00,  6.430535733074342E+02,
2458508.500000000, A.D. 2019-Jan-25 00:00:00.0000,  2.227100321122844E-01,  1.133312398933726E+00,  3.079324644336420E+01,  3.423533814201534E+02,  1.388764298956760E+02,  2.458516093636082E+06,  5.598274732216092E-01,  3.557488738998564E+02,  3.531464774706229E+02,  1.458030395031986E+00,  1.782748391130246E+00,  6.430552575927138E+02,
2458509.500000000, A.D. 2019-Jan-26 00:00:00.0000,  2.227114494025313E-01,  1.133312295665055E+00,  3.079324769834442E+01,  3.423533787387361E+02,  1.388766722375856E+02,  2.458516093897362E+06,  5.598260185780360E-01,  3.563085646931609E+02,  3.540475022430663E+02,  1.458032920713840E+00,  1.782753545762626E+00,  6.430569284978997E+02,
2458510.500000000, A.D. 2019-Jan-27 00:00:00.0000,  2.227128435476864E-01,  1.133312207095864E+00,  3.079324831721822E+01,  3.423533774557512E+02,  1.388769154234367E+02,  2.458516094161632E+06,  5.598245780484009E-01,  3.568682508245152E+02,  3.549490618609905E+02,  1.458035421900596E+00,  1.782758636705329E+00,  6.430585831993882E+02,
2458511.500000000, A.D. 2019-Jan-28 00:00:00.0000,  2.227142123915741E-01,  1.133312133230712E+00,  3.079324829869542E+01,  3.423533774895087E+02,  1.388771592996463E+02,  2.458516094428618E+06,  5.598231539587564E-01,  3.574279324803870E+02,  3.558510759093002E+02,  1.458037894553196E+00,  1.782763655875679E+00,  6.430602190250281E+02,
2458512.500000000, A.D. 2019-Jan-29 00:00:00.0000,  2.227155539339421E-01,  1.133312074042453E+00,  3.079324764485466E+01,  3.423533787555330E+02,  1.388774037063168E+02,  2.458516094698029E+06,  5.598217484901885E-01,  3.579876098639811E+02,  3.567534636418078E+02,  1.458040334884223E+00,  1.782768595725994E+00,  6.430618334691394E+02,
2458513.500000000, A.D. 2019-Jan-30 00:00:00.0000,  2.227168663406329E-01,  1.133312029472662E+00,  3.079324636100836E+01,  3.423533811673325E+02,  1.388776484787474E+02,  2.458516094969567E+06,  5.598203636675134E-01,  3.585472831930302E+02,  3.576561440386250E+02,  1.458042739377540E+00,  1.782773449282418E+00,  6.430634242055010E+02,
2458514.500000000, A.D. 2019-Jan-31 00:00:00.0000,  2.227181479517802E-01,  1.133311999432440E+00,  3.079324445553861E+01,  3.423533846371515E+02,  1.388778934490433E+02,  2.458516095242927E+06,  5.598190013498255E-01,  3.591069526974557E+02,  3.585590358640049E+02,  1.458045104804703E+00,  1.782778210176965E+00,  6.430649890982163E+02,
2458515.500000000, A.D. 2019-Feb-01 00:00:00.0000,  2.227193972880128E-01,  1.133311983803558E+00,  3.079324193970761E+01,  3.423533890766907E+02,  1.388781384478010E+02,  2.458516095517800E+06,  5.598176632229478E-01,  3.596666186169307E+02,  3.594620577245532E+02,  1.458047428238080E+00,  1.782782872672603E+00,  6.430665262103917E+02,
2458516.500000000, A.D. 2019-Feb-02 00:00:00.0000,  2.227206130544252E-01,  1.133311982439971E+00,  3.079323882744795E+01,  3.423533943977914E+02,  1.388783833058423E+02,  2.458516095793874E+06,  5.598163507940224E-01,  2.262811983877475E-01,  3.651281277310759E-01,  1.458049707060256E+00,  1.782787431680542E+00,  6.430680338103551E+02,
2458517.500000000, A.D. 2019-Feb-03 00:00:00.0000,  2.227217941424883E-01,  1.133311995169658E+00,  3.079323513513705E+01,  3.423534005130706E+02,  1.388786278559811E+02,  2.458516096070842E+06,  5.598150653880817E-01,  7.859406934983499E-01,  1.268165540552640E+00,  1.458051938969987E+00,  1.782791882770317E+00,  6.430695103756033E+02,
